"Name","StageID","StageType","ChannelId","StageNameSID","QuestStageNameSID","LoadingId","ThemeID","CameraPreset","BlockSize","ChaVRadius","RevivalId","KickRevivalId","RestartWarpLocation","KillZone","StageLevel","CombatPower","EnableLevel","EnableQuest","EnableCombatPower","EnableGreatBuildingID","EnableBuildingStep","EnablePkGrade","AirWalkban","DirectWarpAble","BoardOnOff","CanMeditation","GuildSanctumId","SummonItemUseType","EXPPenalty","ReturnWarpLocation","ReturnWarpItemUseId","DirectWarpNeedCostId","DirectWarpNeedCostCount","DirectWarpNeedItemId","DirectWarpNeedItemCount","DirectWarpNeedItemUseId","WaitingWarpLocation","PkOnOff","PkOnOffNonPK","PKGuardOff","PKtendency","Durability","StageRule","DeathPenalty_Durability","DeathPenalty_Injure","DeathPenalty_Steal","DeathPenalty_StealValue","DeathPenalty_EXP","IconId","MapMiniInfo","GraphicLevel","TriggerLevel","Gendata","GenDoorData","DungeonScriptData","SpawnDataID","NaviMeshId_Main","NaviMeshId_Sub01","IsPossibleMacroMode","StandardPosition_X","StandardPosition_Y","WayPoint","SafetyArea","SectorGrade","GetWayType","GatheringZone","MiningZone","SpiritZone","GetWayCoordinate","SequenceType","SequencePlayId","Repeat","DominionId_Inter","DominionId_Siege","DominionId_StrongPoint","IsInterServer","DominionId_Grade1","DominionId_Grade2","DominionId_Grade3","GuildWarPlunderId","SeverVisit","SeverVisitRevivalId","SeverVisitNoVitality","ConquerSeverNoVitality","Mapmark","Union_Zone","GuildAltarId","PkPenalty","PkDeathPanalty","PkSteal","PkDurability"
"10033","10033","12","2005","420188","420188","102","103073","100","4800","0","10000250","0","1030030101","-3000","85","43900","1","102104600","0","0","0","0","0","1","1","0","1","1","1","1030030101","622000001","0","0","61301001","1","621000001","20312","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_10033.json","/Game/Maps/Elite/Elite_C02/Elite_C02","/Game/Maps/Elite/Trigger/TRG_EliteC02_SnakeValley01","GENDATA_10033.json","0","0","10033","10033","0","1","-24280","-26500","WAYPOINT_10033.json","SAFE_AREA_10033.json","SECTOR_GRADE_10033.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=50,Y=19200,Z=0)","0","0","0","0","0","0","0","0","0","0","0","20312","100001","0","0","1","0","0","0","0","0","0"
"10040","10040","12","2002","420019","420019","101","104071","100","3200","0","10000250","0","0","-3000","60","57000","1","103009800","0","0","0","0","0","1","1","0","1","1","1","1030030101","622000001","0","0","61301001","1","621000001","20402","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10040.json","/Game/Maps/Elite/Elite_A01/Elite_A01","/Game/Maps/Elite/Trigger/TRG_EliteA01_Mine01","GENDATA_10040.json","0","0","10040","10040","0","1","-25000","-24620","WAYPOINT_10040.json","SAFE_AREA_10040.json","SECTOR_GRADE_10040.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=16330,Y=-2620,Z=1530)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10041","10041","12","2002","420020","420020","101","104072","100","3200","0","10000250","0","0","-3000","63","57000","1","103009800","0","0","0","0","0","1","1","0","1","1","1","1030030101","622000001","0","0","61301001","1","621000001","20404","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10041.json","/Game/Maps/Elite/Elite_A01/Elite_A01","/Game/Maps/Elite/Trigger/TRG_EliteA01_Mine02","GENDATA_10041.json","0","0","0","10041","0","1","-25000","-24620","WAYPOINT_10041.json","SAFE_AREA_10041.json","SECTOR_GRADE_10041.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=16330,Y=-2620,Z=1530)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10042","10042","12","2002","420083","420083","101","104072","100","3200","0","10000250","0","0","-3000","66","57000","1","103009800","0","0","0","0","0","1","1","0","1","1","1","1030030101","622000001","0","0","61301001","1","621000001","20408","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10042.json","/Game/Maps/Elite/Elite_A01/Elite_A01","/Game/Maps/Elite/Trigger/TRG_EliteA01_Mine03","GENDATA_10042.json","0","0","0","10042","0","1","-25000","-24620","WAYPOINT_10042.json","SAFE_AREA_10042.json","SECTOR_GRADE_10042.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=16330,Y=-2620,Z=1530)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10043","10043","12","2005","420189","420189","102","104073","100","4800","0","10000250","0","1030030101","-3000","100","57000","1","103009800","0","0","0","0","0","1","1","0","1","1","1","1030030101","622000001","0","0","61301001","1","621000001","20412","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_10043.json","/Game/Maps/Elite/Elite_A02/Elite_A02","/Game/Maps/Elite/Trigger/TRG_EliteA02_Mine01","GENDATA_10043.json","0","0","10043","10043","0","1","-25100","-24690","WAYPOINT_10043.json","SAFE_AREA_10043.json","SECTOR_GRADE_10043.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=19860,Y=-110,Z=-20)","0","0","0","0","0","0","0","0","0","0","0","20412","100001","0","0","1","0","0","0","0","0","0"
"10050","10050","12","2002","420021","420021","101","105031","100","3200","0","10000420","0","0","-3000","75","66700","1","105105800","0","0","0","0","0","1","1","0","1","1","1","1050020203","622000001","0","0","61301001","1","621000001","20502","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10050.json","/Game/Maps/Elite/Elite_B01/Elite_B01","/Game/Maps/Elite/Trigger/TRG_EliteB01_DoGwan01","GENDATA_10050.json","0","0","10050","10050","0","1","-21500","-23300","WAYPOINT_10050.json","SAFE_AREA_10050.json","SECTOR_GRADE_10050.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-4360,Y=21470,Z=560)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10051","10051","12","2002","420022","420022","101","105032","100","3200","0","10000420","0","0","-3000","78","66700","1","105105800","0","0","0","0","0","1","1","0","1","1","1","1050020203","622000001","0","0","61301001","1","621000001","20504","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10051.json","/Game/Maps/Elite/Elite_B01/Elite_B01","/Game/Maps/Elite/Trigger/TRG_EliteB01_DoGwan02","GENDATA_10051.json","0","0","0","10051","0","1","-21500","-23300","WAYPOINT_10051.json","SAFE_AREA_10051.json","SECTOR_GRADE_10051.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-4360,Y=21470,Z=560)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10052","10052","12","2002","420084","420084","101","105032","100","3200","0","10000420","0","0","-3000","81","66700","1","105105800","0","0","0","0","0","1","1","0","1","1","1","1050020203","622000001","0","0","61301001","1","621000001","20508","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10052.json","/Game/Maps/Elite/Elite_B01/Elite_B01","/Game/Maps/Elite/Trigger/TRG_EliteB01_DoGwan03","GENDATA_10052.json","0","0","0","10052","0","1","-21500","-23300","WAYPOINT_10052.json","SAFE_AREA_10052.json","SECTOR_GRADE_10052.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-4360,Y=21470,Z=560)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10053","10053","12","2005","420190","420190","102","105033","100","4800","0","10000420","0","1050020203","-3000","105","66700","1","105105800","0","0","0","0","0","1","1","0","1","1","1","1050020203","622000001","0","0","61301001","1","621000001","20512","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_10053.json","/Game/Maps/Elite/Elite_B02/Elite_B02","/Game/Maps/Elite/Trigger/TRG_EliteB02_DoGwan01","GENDATA_10053.json","0","0","10053","10053","0","1","-24020","-24050","WAYPOINT_10053.json","SAFE_AREA_10053.json","SECTOR_GRADE_10053.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=80,Y=-19200,Z=800)","0","0","0","0","0","0","0","0","0","0","0","20512","100001","0","0","1","0","0","0","0","0","0"
"10060","10060","12","2002","420023","420023","101","106071","100","3200","0","10000420","0","0","-3000","90","77300","1","106102000","0","0","0","0","0","1","1","0","1","1","1","1050020203","622000001","0","0","61301001","1","621000001","20602","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10060.json","/Game/Maps/Elite/Elite_C01/Elite_C01","/Game/Maps/Elite/Trigger/TRG_EliteC01_Redvalley01","GENDATA_10060.json","0","0","10060","10060","0","1","-24450","-26640","WAYPOINT_10060.json","SAFE_AREA_10060.json","SECTOR_GRADE_10060.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-20700,Y=17410,Z=1310)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10061","10061","12","2002","420024","420024","101","106072","100","3200","0","10000420","0","0","-3000","93","77300","1","106102000","0","0","0","0","0","1","1","0","1","1","1","1050020203","622000001","0","0","61301001","1","621000001","20604","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10061.json","/Game/Maps/Elite/Elite_C01/Elite_C01","/Game/Maps/Elite/Trigger/TRG_EliteC01_Redvalley02","GENDATA_10061.json","0","0","0","10061","0","1","-24450","-26640","WAYPOINT_10061.json","SAFE_AREA_10061.json","SECTOR_GRADE_10061.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-20700,Y=17410,Z=1310)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10062","10062","12","2002","420085","420085","101","106072","100","3200","0","10000420","0","0","-3000","96","77300","1","106102000","0","0","0","0","0","1","1","0","1","1","1","1050020203","622000001","0","0","61301001","1","621000001","20608","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10062.json","/Game/Maps/Elite/Elite_C01/Elite_C01","/Game/Maps/Elite/Trigger/TRG_EliteC01_Redvalley03","GENDATA_10062.json","0","0","0","10062","0","1","-24450","-26640","WAYPOINT_10062.json","SAFE_AREA_10062.json","SECTOR_GRADE_10062.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-20700,Y=17410,Z=1310)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10063","10063","12","2005","420191","420191","102","106073","100","4800","0","10000420","0","1050020203","-3000","110","77300","1","106102000","0","0","0","0","0","1","1","0","1","1","1","1050020203","622000001","0","0","61301001","1","621000001","20612","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_10063.json","/Game/Maps/Elite/Elite_C02/Elite_C02","/Game/Maps/Elite/Trigger/TRG_EliteC02_Redvalley01","GENDATA_10063.json","0","0","10063","10063","0","1","-24280","-26500","WAYPOINT_10063.json","SAFE_AREA_10063.json","SECTOR_GRADE_10063.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=19190,Y=20,Z=0)","0","0","0","0","0","0","0","0","0","0","0","20612","100001","0","0","1","0","0","0","0","0","0"
"10070","10070","12","2002","420217","420217","101","107060","100","3200","0","10000540","0","0","-3000","106","87541","1","107002800","0","0","0","0","0","1","1","0","1","1","1","1070010103","622000001","0","0","61301001","1","621000001","20702","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10070.json","/Game/Maps/Elite/Elite_A01/Elite_A01","/Game/Maps/Elite/Trigger/TRG_EliteA01_Mongchon01","GENDATA_10070.json","0","0","10070","10070","0","1","-25000","-24620","WAYPOINT_10070.json","SAFE_AREA_10070.json","SECTOR_GRADE_10070.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-20700,Y=17410,Z=1310)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10071","10071","12","2002","420218","420218","101","107061","100","3200","0","10000540","0","0","-3000","111","90004","1","107002800","0","0","0","0","0","1","1","0","1","1","1","1070010103","622000001","0","0","61301001","1","621000001","20704","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10071.json","/Game/Maps/Elite/Elite_A01/Elite_A01","/Game/Maps/Elite/Trigger/TRG_EliteA01_Mongchon02","GENDATA_10071.json","0","0","0","10071","0","1","-25000","-24620","WAYPOINT_10071.json","SAFE_AREA_10071.json","SECTOR_GRADE_10071.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-20700,Y=17410,Z=1310)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10072","10072","12","2002","420219","420219","101","107062","100","3200","0","10000540","0","0","-3000","116","92072","1","107002800","0","0","0","0","0","1","1","0","1","1","1","1070010103","622000001","0","0","61301001","1","621000001","20708","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10072.json","/Game/Maps/Elite/Elite_A01/Elite_A01","/Game/Maps/Elite/Trigger/TRG_EliteA01_Mongchon03","GENDATA_10072.json","0","0","0","10072","0","1","-25000","-24620","WAYPOINT_10072.json","SAFE_AREA_10072.json","SECTOR_GRADE_10072.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-20700,Y=17410,Z=1310)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10073","10073","12","2005","420220","420220","102","107063","100","4800","0","10000540","0","1070010103","-3000","128","98453","1","107002800","0","0","0","0","0","1","1","0","1","1","1","1070010103","622000001","0","0","61301001","1","621000001","20712","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_10073.json","/Game/Maps/Elite/Elite_A02/Elite_A02","/Game/Maps/Elite/Trigger/TRG_EliteA02_Mongchon01","GENDATA_10073.json","0","0","10073","10073","0","1","-25100","-24690","WAYPOINT_10073.json","SAFE_AREA_10073.json","SECTOR_GRADE_10073.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=19190,Y=20,Z=0)","0","0","0","0","0","0","0","0","0","0","0","20712","100001","0","0","1","0","0","0","0","0","0"
"10080","10080","12","2002","420237","420237","101","108051","100","3200","0","10000540","0","0","-3000","126","107900","1","107002800","0","0","0","0","0","1","1","0","1","1","1","1070010103","622000001","0","0","61301001","1","621000001","20802","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10080.json","/Game/Maps/Elite/Elite_B01/Elite_B01","/Game/Maps/Elite/Trigger/TRG_EliteB01_R_StoneGrave01","GENDATA_10080.json","0","0","10080","10080","0","1","-21500","-23300","WAYPOINT_10080.json","SAFE_AREA_10080.json","SECTOR_GRADE_10080.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=16330,Y=-2620,Z=1530)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10081","10081","12","2002","420238","420238","101","108052","100","3200","0","10000540","0","0","-3000","131","107900","1","107002800","0","0","0","0","0","1","1","0","1","1","1","1070010103","622000001","0","0","61301001","1","621000001","20804","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10081.json","/Game/Maps/Elite/Elite_B01/Elite_B01","/Game/Maps/Elite/Trigger/TRG_EliteB01_R_StoneGrave02","GENDATA_10081.json","0","0","10081","10081","0","1","-21500","-23300","WAYPOINT_10081.json","SAFE_AREA_10081.json","SECTOR_GRADE_10081.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=16330,Y=-2620,Z=1530)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10082","10082","12","2002","420239","420239","101","108053","100","3200","0","10000540","0","0","-3000","136","107900","1","107002800","0","0","0","0","0","1","1","0","1","1","1","1070010103","622000001","0","0","61301001","1","621000001","20808","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10082.json","/Game/Maps/Elite/Elite_B01/Elite_B01","/Game/Maps/Elite/Trigger/TRG_EliteB01_R_StoneGrave03","GENDATA_10082.json","0","0","0","10082","0","1","-21500","-23300","WAYPOINT_10082.json","SAFE_AREA_10082.json","SECTOR_GRADE_10082.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=16330,Y=-2620,Z=1530)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10083","10083","12","2005","420240","420240","102","108054","100","4800","0","10000540","0","107001010","-3000","148","107900","1","107002800","0","0","0","0","0","1","1","0","1","1","1","1070010103","622000001","0","0","61301001","1","621000001","20812","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_10083.json","/Game/Maps/Elite/Elite_B02/Elite_B02","/Game/Maps/Elite/Trigger/TRG_EliteB02_R_StoneGrave01","GENDATA_10083.json","0","0","10083","10083","0","1","-24020","-24050","WAYPOINT_10083.json","SAFE_AREA_10083.json","SECTOR_GRADE_10083.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=19860,Y=-110,Z=-20)","0","0","0","0","0","0","0","0","0","0","0","20812","100001","0","0","1","0","0","0","0","0","0"
"10090","10090","12","2002","410559","410559","101","109021","100","3200","0","10000700","0","0","-3000","141","118500","1","109103400","0","0","0","0","0","1","1","0","1","1","1","1090010103","622000001","0","0","61301001","1","621000001","20902","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10090.json","/Game/Maps/Elite/Elite_C01/Elite_C01","/Game/Maps/Elite/Trigger/TRG_EliteC01_Sabuk01","GENDATA_10090.json","0","0","10090","10090","0","1","-24450","-26640","WAYPOINT_10090.json","SAFE_AREA_10090.json","SECTOR_GRADE_10090.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-19929,Y=17465,Z=1436)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10091","10091","12","2002","410560","410560","101","109022","100","3200","0","10000700","0","0","-3000","146","118500","1","109103400","0","0","0","0","0","1","1","0","1","1","1","1090010103","622000001","0","0","61301001","1","621000001","20904","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10091.json","/Game/Maps/Elite/Elite_C01/Elite_C01","/Game/Maps/Elite/Trigger/TRG_EliteC01_Sabuk02","GENDATA_10091.json","0","0","0","10091","0","1","-24450","-26640","WAYPOINT_10091.json","SAFE_AREA_10091.json","SECTOR_GRADE_10091.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=73,Y=18625,Z=2949)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10092","10092","12","2002","410561","410561","101","109023","100","3200","0","10000700","0","0","-3000","151","118500","1","109103400","0","0","0","0","0","1","1","0","1","1","1","1090010103","622000001","0","0","61301001","1","621000001","20908","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10092.json","/Game/Maps/Elite/Elite_C01/Elite_C01","/Game/Maps/Elite/Trigger/TRG_EliteC01_Sabuk03","GENDATA_10092.json","0","0","0","10092","0","1","-24450","-26640","WAYPOINT_10092.json","SAFE_AREA_10092.json","SECTOR_GRADE_10092.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-19929,Y=17465,Z=1436)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10093","10093","12","2005","410562","410562","102","109024","100","4800","0","10000700","0","1090010103","-3000","157","118500","1","109103400","0","0","0","0","0","1","1","0","1","1","1","1090010103","622000001","0","0","61301001","1","621000001","20912","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_10093.json","/Game/Maps/Elite/Elite_C02/Elite_C02","/Game/Maps/Elite/Trigger/TRG_EliteC02_Sabuk01","GENDATA_10093.json","0","0","10093","10093","0","1","-24280","-26500","WAYPOINT_10093.json","SAFE_AREA_10093.json","SECTOR_GRADE_10093.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=187,Y=19369,Z=122)","0","0","0","0","0","0","0","0","0","0","0","20912","100001","0","0","1","0","0","0","0","0","0"
"10100","10100","12","2002","420263","420263","101","110060","100","3200","0","100001010","0","0","-3000","157","147300","1","110000000","0","0","0","0","0","1","1","0","1","1","1","1100010103","622000001","0","0","61301001","1","621000001","20902","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10100.json","/Game/Maps/Elite/Elite_A01/Elite_A01","/Game/Maps/Elite/Trigger/TRG_EliteA01_Juma01","GENDATA_10100.json","0","0","10100","10100","0","1","-25000","-24620","WAYPOINT_10100.json","SAFE_AREA_10100.json","SECTOR_GRADE_10070.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-19288,Y=7933,Z=777)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10101","10101","12","2002","420264","420264","101","110061","100","3200","0","100001010","0","0","-3000","161","147300","1","110000000","0","0","0","0","0","1","1","0","1","1","1","1100010103","622000001","0","0","61301001","1","621000001","20904","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10101.json","/Game/Maps/Elite/Elite_A01/Elite_A01","/Game/Maps/Elite/Trigger/TRG_EliteA01_Juma02","GENDATA_10101.json","0","0","0","10101","0","1","-25000","-24620","WAYPOINT_10101.json","SAFE_AREA_10101.json","SECTOR_GRADE_10071.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-19288,Y=7933,Z=777)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10102","10102","12","2002","420265","420265","101","110062","100","3200","0","100001010","0","0","-3000","165","147300","1","110000000","0","0","0","0","0","1","1","0","1","1","1","1100010103","622000001","0","0","61301001","1","621000001","20908","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_10102.json","/Game/Maps/Elite/Elite_A01/Elite_A01","/Game/Maps/Elite/Trigger/TRG_EliteA01_Juma03","GENDATA_10102.json","0","0","0","10102","0","1","-25000","-24620","WAYPOINT_10102.json","SAFE_AREA_10102.json","SECTOR_GRADE_10072.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-19288,Y=7933,Z=777)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10103","10103","12","2005","420266","420266","102","110063","100","4800","0","100001010","0","1100010103","-3000","172","147300","1","110000000","0","0","0","0","0","1","1","0","1","1","1","1100010103","622000001","0","0","61301001","1","621000001","20912","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_10103.json","/Game/Maps/Elite/Elite_A02/Elite_A02","/Game/Maps/Elite/Trigger/TRG_EliteA02_Juma01","GENDATA_10103.json","0","0","10103","10103","0","1","-25100","-24690","WAYPOINT_10103.json","SAFE_AREA_10103.json","SECTOR_GRADE_10073.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-18949,Y=43,Z=-462)","0","0","0","0","0","0","0","0","0","0","0","21012","100001","0","0","1","0","0","0","0","0","0"
"11001","11001","13","2006","410252","410252","102","103115","100","6400","0","10000250","0","1030030101","-3000","130","13200","1","103003100","0","0","0","0","0","1","1","1","0","1","1","1030030101","622000001","0","0","61301001","1","621000001","0","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_11001.json","/Game/Maps/UnderWorld/FG_Special01/FG_Special01","/Game/Maps/UnderWorld/Trigger/TRG_FG_Special01","GENDATA_11001.json","0","0","11001","11001","0","1","-17104","-30725","WAYPOINT_11001.json","SAFE_AREA_11001.json","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-1169.222412,Y=-7171.409180,Z=726.616699)","0","0","0","0","0","0","0","0","0","0","0","11310","100001","0","0","1","0","0","0","0","0","0"
"11002","11002","13","2006","410254","410254","102","103115","301","6400","0","1000080","0","1010010103","-3000","10","25301","1","101013750","0","8000000","3","0","0","1","1","1","0","1","1","1006","622000001","0","0","61301001","1","621000001","11110","1","1","1","0","0","0","0","1","3","1001","3","900004","MAP_MINI_11002.json","/Game/Maps/UnderWorld/FG_Special02/FG_Special02","/Game/Maps/UnderWorld/Trigger/TRG_FG_Special02","GENDATA_11002.json","0","0","0","11002","0","1","-27769","-52411","WAYPOINT_11002.json","SAFE_AREA_11002.json","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=523.000000,Y=-32788.000000,Z=57.000000)","0","0","0","0","0","0","0","0","0","0","0","11110","100001","0","0","1","0","0","0","0","0","0"
