"Name","RowId","MiniGroupId","MiniStageId","BidoMatrixStageId","MiniMapCoordinateLT","MiniMapCoordinateRB","MiniMapZoom","UserMovingRaderZoom","MiniMapResource","ElliteCheck","DefaultOpenList","ElliteStageId"
"574","574","10282","201300830","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"575","575","10283","201300831","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"576","576","10284","201300832","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"577","577","10285","201300833","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"578","578","10286","201300834","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"579","579","10287","201300835","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"580","580","10288","201300836","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"581","581","10289","201300901","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"582","582","10290","201300902","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"583","583","10291","201300903","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"584","584","10292","201300904","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"585","585","10293","201300905","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"586","586","10294","201300906","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"587","587","10295","201300907","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"588","588","10296","201300908","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"589","589","10297","201300909","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"590","590","10298","201300910","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"591","591","10299","201300911","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"592","592","10300","201300912","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"593","593","10301","201300913","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"594","594","10302","201300914","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"595","595","10303","201300915","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"596","596","10304","201300916","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"597","597","10305","201300917","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"598","598","10306","201300918","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"599","599","10307","201300919","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"600","600","10308","201300920","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"601","601","10309","201300921","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"602","602","10310","201300922","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"603","603","10311","201300923","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"604","604","10312","201300924","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"605","605","10313","201300925","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"606","606","10314","201300926","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"607","607","10315","201300927","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"608","608","10316","201300928","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"609","609","10317","201300929","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"610","610","10318","201300930","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"611","611","10319","201300931","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"612","612","10320","201300932","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"613","613","10321","201300933","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"614","614","10322","201300934","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"615","615","10323","201300935","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"616","616","10324","201300936","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"617","617","10325","201301001","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"618","618","10326","201301002","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"619","619","10327","201301003","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"620","620","10328","201301004","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"621","621","10329","201301005","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"622","622","10330","201301006","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"623","623","10331","201301007","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"624","624","10332","201301008","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"625","625","10333","201301009","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"626","626","10334","201301010","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"627","627","10335","201301011","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"628","628","10336","201301012","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"629","629","10337","201301013","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"630","630","10338","201301014","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"631","631","10339","201301015","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"632","632","10340","201301016","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"633","633","10341","201301017","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"634","634","10342","201301018","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"635","635","10343","201301019","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"636","636","10344","201301020","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"637","637","10345","201301021","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"638","638","10346","201301022","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"639","639","10347","201301023","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"640","640","10348","201301024","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"641","641","10349","201301025","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"642","642","10350","201301026","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"643","643","10351","201301027","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"644","644","11001","201400001","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"645","645","11002","201400002","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"646","646","11003","201400003","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"647","647","11004","201400004","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"648","648","11005","201400005","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"649","649","11006","201400006","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"650","650","11007","201400007","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"651","651","11008","201400008","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"652","652","11009","201400009","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"653","653","11010","201400010","0","(X=-32530, Y=-33160, Z=0)","(X=35470.0, Y=34840.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Secret_02","0","2","0"
"654","654","12113","201510013","201003010","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"655","655","12114","201510014","201003010","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"656","656","12115","201510015","201003010","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"657","657","12116","201510016","201003011","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"658","658","12117","201510017","201003011","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"659","659","12118","201510018","201003011","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"660","660","12119","201510019","201003012","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"661","661","12120","201510020","201003012","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"662","662","12121","201510021","201003012","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"663","663","12125","201510025","201003030","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"664","664","12126","201510026","201003030","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"665","665","12127","201510027","201003030","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"666","666","12128","201510028","201003031","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"667","667","12129","201510029","201003031","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"668","668","12130","201510030","201003031","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"669","669","12131","201510031","201003032","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"670","670","12132","201510032","201003032","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"671","671","12133","201510033","201003032","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"672","672","12137","201510037","201003040","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"673","673","12138","201510038","201003040","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"674","674","12139","201510039","201003040","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"675","675","12140","201510040","201003041","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"676","676","12141","201510041","201003041","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"677","677","12142","201510042","201003041","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"678","678","12143","201510043","201003042","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"679","679","12144","201510044","201003042","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"680","680","12145","201510045","201003042","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"681","681","12149","201510100","201004040","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"682","682","12150","201510101","201004040","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"683","683","12151","201510102","201004040","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"684","684","12152","201510103","201004041","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"685","685","12153","201510104","201004041","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"686","686","12154","201510105","201004041","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"687","687","12155","201510106","201004042","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"688","688","12156","201510107","201004042","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"689","689","12157","201510108","201004042","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"690","690","12158","201510200","201004050","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"691","691","12159","201510201","201004050","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"692","692","12160","201510202","201004050","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"693","693","12161","201510203","201004051","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"694","694","12162","201510204","201004051","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"695","695","12163","201510205","201004051","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"696","696","12164","201510206","201004052","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"697","697","12165","201510207","201004052","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"698","698","12166","201510208","201004052","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"699","699","12201","201520001","10010","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"700","700","12202","201520002","10010","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"701","701","12203","201520003","10010","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"702","702","12204","201520004","10011","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"703","703","12205","201520005","10011","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"704","704","12206","201520006","10011","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"705","705","12264","201520064","10012","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"706","706","12265","201520065","10012","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"707","707","12266","201520066","10012","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"708","708","12210","201520010","10020","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"709","709","12211","201520011","10020","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"710","710","12212","201520012","10020","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"711","711","12213","201520013","10021","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"712","712","12214","201520014","10021","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"713","713","12215","201520015","10021","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"714","714","12267","201520067","10022","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"715","715","12268","201520068","10022","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"716","716","12269","201520069","10022","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"717","717","12219","201520019","10030","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"718","718","12220","201520020","10030","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
