"Name","ItemId","UseId","NameSid","NoteSid","MeshId","Icon","Level","MainType","SubType","SmeltingType","SortOrder","ClassId","ReqClassLevel","Tier","Grade","PET_Origin","SellType","SellPrice","Stackable","CoolTime","BuffId","ItemOptionType","SetGroupId","ReinforceMaxLv","SmeltingMaxCount","JewelUpgradeType","JewelUpgradeCount","RandomGetInfoId","SummonGroupId","CastingType","CastingTime","SummonStageType","ItemCasting","CollectAniType","GetWayId","OverlapEquipAble","UnsealingType","OpenboxRewardType","OpenboxRewardId","RandomGetCnt","Durability","Durability_RepairAble","TradeType","UseTimeType","UseEndType_Period","UseEndType_Minute","Lockable","XDracoDelayMinute","GachaTap","TranceGroup","EquipGroup"
"302101023","302101023","302001023","200302123","210302123","(0)","230302123","1","3","2","3","134","1","1","3","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","163","0","1","0","0","0","1","0","0","0","0"
"302101024","302101024","302001024","200302124","210302124","(0)","230302124","1","3","2","2","134","1","1","4","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","163","0","1","0","0","0","1","0","0","0","0"
"302101025","302101025","302001025","200302125","210302125","(0)","230302125","1","3","2","3","134","1","1","4","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","163","0","1","0","0","0","1","0","0","0","0"
"302101026","302101026","302001026","200302126","210302126","(0)","230302126","1","3","2","1","134","1","1","1","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","204","0","1","0","0","0","1","0","0","0","0"
"302101027","302101027","302001027","200302127","210302127","(0)","230302127","1","3","2","1","134","1","1","2","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","204","0","1","0","0","0","1","0","0","0","0"
"302101028","302101028","302001028","200302128","210302128","(0)","230302128","1","3","2","1","134","1","1","3","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","204","0","1","0","0","0","1","0","0","0","0"
"302101029","302101029","302001029","200302129","210302129","(0)","230302129","1","3","2","1","134","1","1","4","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","204","0","1","0","0","0","1","0","0","0","0"
"302101030","302101030","302001030","200302130","210302130","(0)","230302130","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101031","302101031","302001031","200302131","210302131","(0)","230302131","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101032","302101032","302001032","200302132","210302132","(0)","230302132","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101033","302101033","302001033","200302133","210302133","(0)","230302133","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101034","302101034","302001034","200302134","210302134","(0)","230302134","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101035","302101035","302001035","200302135","210302135","(0)","230302135","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101036","302101036","302001036","200302136","210302136","(0)","230302136","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101037","302101037","302001037","200302137","210302137","(0)","230302137","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101038","302101038","302001038","200302138","210302138","(0)","230302138","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101039","302101039","302001039","200302139","210302139","(0)","230302139","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"302101040","302101040","302001040","200302140","210302140","(0)","230302140","1","3","2","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","81","0","0","0","0","0","1","0","0","0","0"
"303101000","303101000","303001000","200303100","210303100","(0)","230303100","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","1","0","0","0","1","0","0","0","0"
"303101001","303101001","303001001","200303101","210303101","(0)","230303101","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","1","0","0","0","1","0","0","0","0"
"303101002","303101002","303001002","200303102","210303102","(0)","230303102","1","3","3","2","134","1","1","1","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","104","0","1","0","0","0","1","0","0","0","0"
"303101003","303101003","303001003","200303103","210303103","(0)","230303103","1","3","3","3","134","1","1","1","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","104","0","1","0","0","0","1","0","0","0","0"
"303101004","303101004","303001004","200303104","210303104","(0)","230303104","1","3","3","2","134","1","1","2","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","104","0","1","0","0","0","1","0","0","0","0"
"303101005","303101005","303001005","200303105","210303105","(0)","230303105","1","3","3","3","134","1","1","2","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","104","0","1","0","0","0","1","0","0","0","0"
"303101006","303101006","303001006","200303106","210303106","(0)","230303106","1","3","3","2","134","1","1","3","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","104","0","1","0","0","0","1","0","0","0","0"
"303101007","303101007","303001007","200303107","210303107","(0)","230303107","1","3","3","3","134","1","1","3","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","104","0","1","0","0","0","1","0","0","0","0"
"303101008","303101008","303001008","200303108","210303108","(0)","230303108","1","3","3","2","134","1","1","4","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","104","0","1","0","0","0","1","0","0","0","0"
"303101009","303101009","303001009","200303109","210303109","(0)","230303109","1","3","3","3","134","1","1","4","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","104","0","1","0","0","0","1","0","0","0","0"
"303101010","303101010","303001010","200303110","210303110","(0)","230303110","1","3","3","2","134","1","1","1","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","130","0","1","0","0","0","1","0","0","0","0"
"303101011","303101011","303001011","200303111","210303111","(0)","230303111","1","3","3","3","134","1","1","1","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","130","0","1","0","0","0","1","0","0","0","0"
"303101012","303101012","303001012","200303112","210303112","(0)","230303112","1","3","3","2","134","1","1","2","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","130","0","1","0","0","0","1","0","0","0","0"
"303101013","303101013","303001013","200303113","210303113","(0)","230303113","1","3","3","3","134","1","1","2","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","130","0","1","0","0","0","1","0","0","0","0"
"303101014","303101014","303001014","200303114","210303114","(0)","230303114","1","3","3","2","134","1","1","3","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","130","0","1","0","0","0","1","0","0","0","0"
"303101015","303101015","303001015","200303115","210303115","(0)","230303115","1","3","3","3","134","1","1","3","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","130","0","1","0","0","0","1","0","0","0","0"
"303101016","303101016","303001016","200303116","210303116","(0)","230303116","1","3","3","2","134","1","1","4","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","130","0","1","0","0","0","1","0","0","0","0"
"303101017","303101017","303001017","200303117","210303117","(0)","230303117","1","3","3","3","134","1","1","4","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","130","0","1","0","0","0","1","0","0","0","0"
"303101018","303101018","303001018","200303118","210303118","(0)","230303118","1","3","3","2","134","1","1","1","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","156","0","1","0","0","0","1","0","0","0","0"
"303101019","303101019","303001019","200303119","210303119","(0)","230303119","1","3","3","3","134","1","1","1","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","156","0","1","0","0","0","1","0","0","0","0"
"303101020","303101020","303001020","200303120","210303120","(0)","230303120","1","3","3","2","134","1","1","2","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","156","0","1","0","0","0","1","0","0","0","0"
"303101021","303101021","303001021","200303121","210303121","(0)","230303121","1","3","3","3","134","1","1","2","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","156","0","1","0","0","0","1","0","0","0","0"
"303101022","303101022","303001022","200303122","210303122","(0)","230303122","1","3","3","2","134","1","1","3","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","156","0","1","0","0","0","1","0","0","0","0"
"303101023","303101023","303001023","200303123","210303123","(0)","230303123","1","3","3","3","134","1","1","3","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","156","0","1","0","0","0","1","0","0","0","0"
"303101024","303101024","303001024","200303124","210303124","(0)","230303124","1","3","3","2","134","1","1","4","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","156","0","1","0","0","0","1","0","0","0","0"
"303101025","303101025","303001025","200303125","210303125","(0)","230303125","1","3","3","3","134","1","1","4","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","156","0","1","0","0","0","1","0","0","0","0"
"303101026","303101026","303001026","200303126","210303126","(0)","230303126","1","3","3","1","134","1","1","1","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","195","0","1","0","0","0","1","0","0","0","0"
"303101027","303101027","303001027","200303127","210303127","(0)","230303127","1","3","3","1","134","1","1","2","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","195","0","1","0","0","0","1","0","0","0","0"
"303101028","303101028","303001028","200303128","210303128","(0)","230303128","1","3","3","1","134","1","1","3","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","195","0","1","0","0","0","1","0","0","0","0"
"303101029","303101029","303001029","200303129","210303129","(0)","230303129","1","3","3","1","134","1","1","4","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","195","0","1","0","0","0","1","0","0","0","0"
"303101030","303101030","303001030","200303130","210303130","(0)","230303130","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","0","0","0","0","1","0","0","0","0"
"303101031","303101031","303001031","200303131","210303131","(0)","230303131","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","0","0","0","0","1","0","0","0","0"
"303101032","303101032","303001032","200303132","210303132","(0)","230303132","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","0","0","0","0","1","0","0","0","0"
"303101033","303101033","303001033","200303133","210303133","(0)","230303133","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","0","0","0","0","1","0","0","0","0"
"303101034","303101034","303001034","200303134","210303134","(0)","230303134","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","0","0","0","0","1","0","0","0","0"
"303101035","303101035","303001035","200303135","210303135","(0)","230303135","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","0","0","0","0","1","0","0","0","0"
"303101036","303101036","303001036","200303136","210303136","(0)","230303136","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","0","0","0","0","1","0","0","0","0"
"303101037","303101037","303001037","200303137","210303137","(0)","230303137","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","0","0","0","0","1","0","0","0","0"
"303101038","303101038","303001038","200303138","210303138","(0)","230303138","1","3","3","1","134","1","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","78","0","0","0","0","0","1","0","0","0","0"
