"Name","IconId","Type","Path","IsMultiLanguage"
"1400","1400","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Mail/Icon_Mail_Receive_Read_Sprite","0"
"1401","1401","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Mail/Icon_Mail_Receive_Unread_Sprite","0"
"1402","1402","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Mail/Icon_Mail_Sender_Read_Sprite","0"
"1403","1403","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Mail/Icon_Mail_Sender_Unread_Sprite","0"
"1404","1404","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Mail/Icon_Gift_Receive_Read_Sprite","0"
"1405","1405","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Mail/Icon_Gift_Receive_Unread_Sprite","0"
"1406","1406","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Mail/Icon_Gift_Sender_Read_Sprite","0"
"1407","1407","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Mail/Icon_Gift_Sender_Unread_Sprite","0"
"1501","1501","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Forge/ItemSynthesis_CircleBg_00_Sprite","0"
"1502","1502","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Forge/ItemSynthesis_CircleBg_01_Sprite","0"
"1503","1503","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Forge/ItemSynthesis_CircleBg_02_Sprite","0"
"1504","1504","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Forge/ItemSynthesis_CircleBg_03_Sprite","0"
"1505","1505","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Forge/ItemSynthesis_CircleBg_04_Sprite","0"
"1506","1506","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Forge/ItemSynthesis_CircleBg_05_Sprite","0"
"1510","1510","0","/Game/UI/Atlas_N_Resource/Contents/Forge/Forge_Fx_Texture/ItemSynthesis_CircleBg_00","0"
"1511","1511","0","/Game/UI/Atlas_N_Resource/Contents/Forge/Forge_Fx_Texture/ItemSynthesis_CircleBg_01","0"
"1512","1512","0","/Game/UI/Atlas_N_Resource/Contents/Forge/Forge_Fx_Texture/ItemSynthesis_CircleBg_02","0"
"1513","1513","0","/Game/UI/Atlas_N_Resource/Contents/Forge/Forge_Fx_Texture/ItemSynthesis_CircleBg_03","0"
"1514","1514","0","/Game/UI/Atlas_N_Resource/Contents/Forge/Forge_Fx_Texture/ItemSynthesis_CircleBg_04","0"
"1515","1515","0","/Game/UI/Atlas_N_Resource/Contents/Forge/Forge_Fx_Texture/ItemSynthesis_CircleBg_05","0"
"1516","1516","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_10_Sprite","1"
"1517","1517","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_12_Sprite","1"
"1518","1518","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_11_Sprite","1"
"1519","1519","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_13_Sprite","1"
"1520","1520","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_09_Sprite","1"
"1521","1521","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_Sprite","1"
"1522","1522","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_07_Sprite","1"
"1523","1523","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_14_Sprite","1"
"1524","1524","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_03_Sprite","1"
"1525","1525","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_02_Sprite","1"
"1526","1526","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_05_Sprite","1"
"1527","1527","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_06_Sprite","1"
"1528","1528","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_Equip_08_Sprite","1"
"1529","1529","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_repeat_Sprite","1"
"1530","1530","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Event_Battle_Draw_Sprite","1"
"1531","1531","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Event_Battle_Win_Sprite","1"
"1532","1532","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_Common/Icon_Ads_Button_Sprite","0"
"1533","1533","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Frame_Slot_Sprite","0"
"1534","1534","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Slot_weekly_repeat_Sprite","1"
"1900","1900","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dominion/Dominion_Contents_01/DominonWanted_Grade01_Sprite","0"
"1901","1901","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dominion/Dominion_Contents_01/DominonWanted_Grade02_Sprite","0"
"1902","1902","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dominion/Dominion_Contents_01/DominonWanted_Grade03_Sprite","0"
"1991","1991","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Guild/Guild_DevList_Board_Type01_Sprite","0"
"1992","1992","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Guild/Guild_DevList_Board_Type02_Sprite","0"
"1993","1993","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Guild/Guild_DevList_Board_Type03_Sprite","0"
"1994","1994","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Guild/Guild_DevList_Board_Type04_Sprite","0"
"2000","2000","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"2001","2001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"2002","2002","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"2003","2003","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"2004","2004","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"2100","2100","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Target_Frame_Normal_Sprite","0"
"2101","2101","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Target_Frame_Normal_Sprite","0"
"2102","2102","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Target_Frame_Elite_Sprite","0"
"2103","2103","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Target_Frame_MiddleBoss_Sprite","0"
"2104","2104","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Target_Frame_Boss_Sprite","0"
"2105","2105","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Target_Frame_Boss_Sprite","0"
"2106","2106","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Target_Frame_Boss_Sprite","0"
"2301","2301","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Buff_Pet_BG_Grade01_Sprite","0"
"2302","2302","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Buff_Pet_BG_Grade02_Sprite","0"
"2303","2303","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Buff_Pet_BG_Grade03_Sprite","0"
"2304","2304","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Buff_Pet_BG_Grade04_Sprite","0"
"2305","2305","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Buff_Pet_BG_Grade05_Sprite","0"
"3001","3001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Target_Sharing_Sprite","0"
"4001","4001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn_02_Sprite","0"
"4002","4002","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn_03_Sprite","0"
"4003","4003","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn_04_Sprite","0"
"4004","4004","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn_01_Sprite","0"
"4005","4005","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn_05_Sprite","0"
"4006","4006","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn06_Sprite","0"
"4007","4007","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn07_Sprite","0"
"4008","4008","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn08_Sprite","0"
"4009","4009","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn09_Sprite","0"
"4010","4010","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn10_Sprite","0"
"4011","4011","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn11_Sprite","0"
"4012","4012","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_RegionBtn/RegionOpt01_Btn12_Sprite","0"
"100006","100006","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/icon_pkmode_01_Sprite","0"
"100007","100007","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/icon_pkmode_02_Sprite","0"
"100008","100008","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/icon_pkmode_03_Sprite","0"
"100009","100009","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/icon_pkmode_04_Sprite","0"
"100017","100017","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/frame_luckdrop_Sprite","0"
"100018","100018","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/frame_luckdrop_Sprite","0"
"100019","100019","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/frame_luckdrop_Sprite","0"
"100020","100020","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/frame_luckdrop_Sprite","0"
"100021","100021","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Indicator_Menu_Upgrade_Able_Sprite","0"
"100022","100022","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Indicator_Menu_Upgrade_UnAble_Sprite","0"
"100023","100023","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Indicator_Menu_LevelUp_Sprite","0"
"100024","100024","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Indicator_Menu_Newflash_Sprite","0"
"100025","100025","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Indicator_Menu_Open_Sprite","0"
"100026","100026","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Indicator_Menu_Number_Sprite","0"
"100027","100027","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Img_Duplicate_Sprite","0"
"100028","100028","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Icon_dot_022_Sprite","0"
"100029","100029","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Icon_dot_01_Sprite","0"
"100030","100030","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Hud/Icon_autoAttack_play_Sprite","0"
"100031","100031","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Hud/Icon_auto_play_02_Sprite","0"
"100032","100032","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Hud/Icon_auto_gather_Sprite","0"
"100033","100033","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Hud/Icon_auto_gather_02_Sprite","0"
"100036","100036","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Hud/Icon_auto_play_Sprite","0"
"100037","100037","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Icon_lock_Sprite","0"
"100040","100040","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Pets/Ico_PetType_01_Sprite","0"
"100041","100041","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Pets/Ico_PetType_02_Sprite","0"
"100042","100042","0","/Game/Effect/UI/UI_Umg_Mat/UI_Mat_Item_RedAura_01","0"
"100043","100043","0","/Game/Effect/UI/UI_Umg_Mat/UI_Mat_Item_RedAura_02","0"
"100044","100044","0","/Game/Effect/UI/UI_Umg_Mat/UI_Mat_Item_GoldAura_01","0"
"100045","100045","0","/Game/Effect/UI/UI_Umg_Mat/UI_Mat_Item_GoldAura_02","0"
"100046","100046","0","/Game/Effect/UI/UI_Umg_Mat/UI_Mat_Item_GoldAura_01","0"
"100047","100047","0","/Game/Effect/UI/UI_Umg_Mat/UI_Mat_Item_GoldAura_02","0"
"100048","100048","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/icon_notopen_Sprite","0"
"100049","100049","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Icon_NotOpen_2_Sprite","0"
"100050","100050","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_GameMenu/Menu_Portal_Sprite","0"
"100051","100051","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/Menu_Guide_Sprite","0"
"100052","100052","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Ico_WebCommunity_001_Sprite","0"
"100053","100053","0","/Game/Effect/UI/UI_Umg_Mat/UI_Mat_EquipItem_GoldAura_01","0"
"100054","100054","0","/Game/Effect/UI/UI_Umg_Mat/UI_Mat_EquipItem_RedAura_01","0"
"100056","100056","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_GameMenu/Menu_QuickEdit_Sprite","0"
"100057","100057","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Ico_Attribution_01_Sprite","0"
"100059","100059","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Party_TargetMark_01_Sprite","0"
"100060","100060","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/register_sub_Sprite","1"
"100061","100061","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Ico_MiningLicense_Sprite","0"
"100062","100062","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_ServerRelocation/ConquerServer_Default_Sprite","0"
"100063","100063","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_ServerRelocation/ConquerServer_Progress_Sprite","0"
"100064","100064","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_ServerRelocation/ConquerServer_Lock_Sprite","0"
"100065","100065","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_ServerRelocation/Icon_ASSASSIN_Mode_btn_Sprite","0"
"100070","100070","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Pets/Ico_PetType_01_Sprite","0"
"100081","100081","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Worldmap/Icon_LockedArea_Sprite","0"
"100100","100100","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_CreatCharacter/Spr_Char_Select/Char_select_00_Sprite","0"
"100101","100101","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_CreatCharacter/Spr_Char_Select/Char_select_03_Sprite","0"
"100102","100102","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_CreatCharacter/Spr_Char_Select/Char_select_02_Sprite","0"
"100103","100103","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_CreatCharacter/Spr_Char_Select/Char_select_01_Sprite","0"
"100104","100104","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_CreatCharacter/Spr_Char_Select/Char_select_05_Sprite","0"
"100105","100105","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_CreatCharacter/Spr_Char_Select/Char_select_04_Sprite","0"
"100106","100106","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_CreatCharacter/Spr_Char_Select/Char_select_06_Sprite","0"
"120000","120000","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"120001","120001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ADDPhysicalDamage_Sprite","0"
"120002","120002","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ADDMagicDamage_Sprite","0"
"120003","120003","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_Hp_Sprite","0"
"120004","120004","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_HPRecovery_Sprite","0"
"120005","120005","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_SP_Sprite","0"
"120006","120006","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_AddRegenerationMana_Sprite","0"
"120007","120007","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_SP_Sprite","0"
"120008","120008","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_RatioGetSpirit_Sprite","0"
"120009","120009","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_DefensePhysical_Sprite","0"
"120010","120010","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_DefenseMagic_Sprite","0"
"120011","120011","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_Accuracy_Sprite","0"
"120012","120012","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_Dodge_Sprite","0"
"120013","120013","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_Critical_Sprite","0"
"120014","120014","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_AvoidCritical_Sprite","0"
"120015","120015","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_CriticalOutcome_Sprite","0"
"120021","120021","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"120026","120026","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ADDPVPDamagePer_Sprite","0"
"120027","120027","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_FallPVPDamagePer_Sprite","0"
"120030","120030","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_Luck_Sprite","0"
"120031","120031","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"120035","120035","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"120036","120036","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"120037","120037","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_RatioGetSpirit_Sprite","0"
"120038","120038","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"120039","120039","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"120040","120040","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ADDPhysicalDamagePer_Sprite","0"
"120041","120041","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ADDMagicDamage_Sprite","0"
"120042","120042","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_Hp_Sprite","0"
"120043","120043","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_HPRecovery_Sprite","0"
"120044","120044","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_SP_Sprite","0"
"120045","120045","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_AddRegenerationMana_Sprite","0"
"120046","120046","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_SP_Sprite","0"
"120047","120047","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_AddRegenerationMana_Sprite","0"
"120048","120048","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_DefensePhysical_Sprite","0"
"120049","120049","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_DefenseMagic_Sprite","0"
"120050","120050","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_Accuracy_Sprite","0"
"120051","120051","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_Dodge_Sprite","0"
"120052","120052","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_Critical_Sprite","0"
"120053","120053","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_AvoidCritical_Sprite","0"
"120054","120054","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_CriticalOutcome_Sprite","0"
"120062","120062","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_AddAtkDemonsDamage_Sprite","0"
"120065","120065","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ADDPVPDamagePer_Sprite","0"
"120066","120066","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_FallPVPDamagePer_Sprite","0"
"120070","120070","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ADDPhysicalDamagePer_Sprite","0"
"120071","120071","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ADDMagicDamagePer_Sprite","0"
"120072","120072","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ADDAllDamagePer_Sprite","0"
"120073","120073","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_FallAllDamagePer_Sprite","0"
"120074","120074","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"120076","120076","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_SPCostPer_Sprite","0"
"120077","120077","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_ReduceSkillCoolTime_Sprite","0"
"120078","120078","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Icon_Null_Symbol_Sprite","0"
"120079","120079","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_Status/Ico_Status_RatioMPStolen_Sprite","0"
